1,119,419,1
1,419,480,329,145,473,450,64,59,299,14,179,164,488,107,357,291,339,449,44,240,116,35,193,12,218,340,87,194,58,94,200,178,403,133,23,255,199,57,489,92,265,122,310,229,400,101,370,234,250,176,351,68,85,477,225,416,280,7,78,89,152,219,147,361,191,206,330,83,283,305,394,188,151,390,49,148,34,365,131,343,308,252,150,37,453,105,186,469,1
1,469,186,162,100,119,1
2,107,488,369,2
2,291,107,2
2,297,187,339,291,2
2,369,270,224,297,2
3,88,175,371,395,3
3,334,413,432,213,88,3
3,395,484,29,475,334,3
4,51,383,183,4
4,82,457,276,51,4
4,183,301,207,497,4
4,497,159,82,4
5,36,84,248,478,230,454,5
5,454,426,493,5
5,493,336,36,5
6,10,462,337,6
6,337,464,6
6,446,118,10,6
6,464,104,446,6
7,280,180,498,78,7
9,244,159,247,363,9
9,250,234,493,426,9
9,351,176,250,9
9,363,351,9
9,426,454,244,9
10,118,494,120,441,10
10,323,255,462,10
10,441,439,284,287,111,57,323,10
11,165,353,11
11,353,141,486,11
11,447,445,165,11
11,486,411,463,491,11
11,491,458,31,447,11
12,193,35,116,46,391,274,12
12,274,47,218,12
13,110,278,475,155,13
13,155,364,13
13,185,331,110,13
13,364,33,185,13
14,299,233,213,432,14
14,432,67,179,14
15,65,456,15
15,263,80,353,165,398,15
15,398,445,385,65,15
15,410,362,393,192,263,15
15,456,305,146,410,15
16,48,371,16
16,371,175,465,16
16,452,479,16
16,465,452,16
16,479,163,48,16
18,145,329,480,298,18
18,163,479,18
18,298,430,163,18
18,479,473,145,18
19,39,355,256,19
19,237,482,451,19
19,256,367,237,19
19,451,232,39,19
20,344,342,476,20
20,380,406,143,344,20
20,476,310,122,380,20
21,292,327,142,404,21
21,391,46,292,21
21,404,117,391,21
22,108,151,188,394,22
22,372,328,220,108,22
22,394,305,456,65,372,22
23,133,337,462,255,23
24,212,97,72,251,24
24,251,408,378,24
24,352,212,24
24,378,433,324,352,24
25,290,414,25
25,414,211,170,124,500,25
25,500,205,306,322,290,25
26,97,212,428,312,26
26,301,183,383,245,429,97,26
26,312,301,26
27,184,261,27
27,261,498,180,324,433,27
27,378,309,444,27
27,433,378,27
27,444,219,184,27
28,30,132,325,28
28,259,189,374,28
28,325,166,259,28
28,374,156,30,28
29,235,155,475,29
29,484,45,235,29
30,81,132,30
30,121,81,30
30,156,467,121,30
31,438,177,447,31
31,458,427,373,173,438,31
32,162,186,466,32
32,356,279,100,162,32
32,466,468,32
32,468,470,106,181,356,32
33,198,237,367,33
33,364,76,471,198,33
33,367,460,185,33
34,148,319,60,160,365,34
36,336,400,342,36
36,342,84,36
37,150,440,66,453,37
38,81,239,38
38,132,81,38
38,173,373,366,38
38,239,41,173,38
38,366,260,325,132,38
39,232,236,474,39
39,474,418,355,39
40,120,209,40
40,143,406,284,439,40
40,209,300,405,289,344,143,40
40,439,441,120,40
41,239,401,41
41,401,341,402,41
41,402,177,438,173,41
42,63,115,246,463,360,171,42
42,140,172,282,42
42,171,304,140,42
42,282,63,42
43,350,45,484,395,43
43,371,48,442,43
43,395,371,43
43,424,167,288,350,43
43,442,231,424,43
44,359,116,240,44
44,449,339,187,359,44
45,288,420,45
45,350,288,45
45,420,471,76,235,45
46,116,359,292,46
47,257,333,316,47
47,274,117,153,257,47
47,316,340,218,47
48,163,430,443,442,48
49,390,455,319,148,49
50,60,86,50
50,86,144,50
50,144,54,338,50
50,338,365,160,60,50
51,168,383,51
51,276,75,317,386,51
51,386,168,51
52,326,422,346,52
52,346,387,52
52,375,204,326,52
52,387,242,375,52
53,61,485,258,267,285,53
53,285,93,482,53
53,482,198,471,61,53
54,79,382,138,338,54
54,144,121,467,54
54,467,113,79,54
55,228,434,55
55,407,300,209,437,55
55,434,238,407,55
55,437,196,228,55
